Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
SNX14,8.6667676e-08,-30.95554542541504,0.7434478051893622,1.170852,0.2792262577173127,1.0
HIBCH,8.665384e-08,-30.9560604095459,0.7431664489534806,1.1704783,0.2793029755120493,1.0
TFCP2,8.664821e-08,-30.95627212524414,0.7430507802787293,1.170326,0.2793342675507733,1.0
USP40,8.662578e-08,-30.957109451293945,0.7425933158803887,1.1697203,0.27945872040035524,1.0
RPL17,8.657983e-08,-30.958826065063477,0.7416554617607837,1.1684797,0.27971384544283273,1.0
SAMD9L,8.657857e-08,-30.958871841430664,0.7416304523175942,1.1684456,0.2797208608090517,1.0
SLC36A4,8.6569415e-08,-30.95921516418457,0.7414428814936732,1.1681986,0.27977169204937646,1.0
HSPA8,8.651341e-08,-30.961307525634766,0.740299741527888,1.1666876,0.28008289469198916,1.0
ARPC1B,8.6500386e-08,-30.961795806884766,0.740032974133867,1.1663362,0.2801553379915475,1.0
TIAM2,8.641083e-08,-30.965147018432617,0.7382020744803715,1.1639224,0.2806535460537921,1.0
KMT5B,8.635923e-08,-30.967079162597656,0.7371464675657494,1.1625328,0.28094087738500106,1.0
HNRNPR,8.6345906e-08,-30.967578887939453,0.736873447810931,1.1621741,0.2810151060080767,1.0
FAR1,8.633999e-08,-30.96780014038086,0.7367525688355153,1.1620148,0.2810480715559214,1.0
METTL15,8.6255596e-08,-30.970964431762695,0.7350237910750435,1.1597444,0.28151855967848705,1.0
RB1CC1,8.62337e-08,-30.971786499023438,0.7345746631577659,1.1591555,0.28164075364640706,1.0
APBB1IP,8.623103e-08,-30.971885681152344,0.7345204760308554,1.159084,0.2816555995835538,1.0
MAN1C1,8.609966e-08,-30.97681999206543,0.7318246664670575,1.1555549,0.2823893282701775,1.0
PRKN,8.606623e-08,-30.978076934814453,0.73113794883948,1.1546577,0.28257624375127327,1.0
CYFIP1,8.6053426e-08,-30.978559494018555,0.7308743076258577,1.1543142,0.2826478624430365,1.0
DENND2B,8.599009e-08,-30.980941772460938,0.7295727745198726,1.1526155,0.2830022926461224,1.0
PTPN14,8.5941366e-08,-30.982776641845703,0.7285703126720281,1.1513097,0.2832751453333566,1.0
ANKH,8.5940364e-08,-30.98281478881836,0.7285494714693702,1.1512829,0.283280753337257,1.0
TMSB4X,8.592335e-08,-30.983455657958984,0.7281993392647177,1.150827,0.2833760859745042,1.0
P3H2,8.590209e-08,-30.984256744384766,0.727761674008902,1.1502577,0.2834952090995346,1.0
SNX25,8.589508e-08,-30.984519958496094,0.7276178697105626,1.1500701,0.2835344817412171,1.0
HMGN3,8.5871015e-08,-30.985427856445312,0.7271218490873048,1.1494256,0.2836694185206219,1.0
DAP3,8.584288e-08,-30.986488342285156,0.7265424636534156,1.1486725,0.2838272224044053,1.0
SFSWAP,8.575649e-08,-30.989748001098633,0.7247615828862989,1.1463617,0.28431206854039426,1.0
SOD2,8.575225e-08,-30.98990821838379,0.7246740498351357,1.1462483,0.2843358826095984,1.0
MBNL1,8.5751e-08,-30.989953994750977,0.7246490403919463,1.146215,0.28434289459426987,1.0
ANKMY1,8.574871e-08,-30.990041732788086,0.7246011056258331,1.1461538,0.2843557421204165,1.0
INO80D,8.5705594e-08,-30.991668701171875,0.7237122283324742,1.1450014,0.28459797920938523,1.0
MACROH2A1,8.5701565e-08,-30.9918212890625,0.7236288635218426,1.1448938,0.2846206200685333,1.0
RPL23,8.567617e-08,-30.992780685424805,0.7231047072749968,1.1442153,0.28476336268355584,1.0
MAPK9,8.564072e-08,-30.994121551513672,0.7223721390015719,1.1432687,0.2849626918807059,1.0
SEC22A,8.557444e-08,-30.996627807617188,0.7210028719869487,1.1414999,0.2853356189393055,1.0
MCF2L,8.555058e-08,-30.997529983520508,0.7205099775440895,1.1408633,0.2854699819171734,1.0
DPH6,8.554272e-08,-30.997827529907227,0.7203474161633581,1.1406537,0.28551423358195394,1.0
TOP1,8.551441e-08,-30.998899459838867,0.7197617783686714,1.1398988,0.28567371745881665,1.0
GPD2,8.551309e-08,-30.99894905090332,0.7197346848052161,1.1398637,0.2856811240030561,1.0
SSH2,8.547365e-08,-31.000444412231445,0.7189177096610269,1.1388124,0.2859034084660916,1.0
KCNQ5,8.5394404e-08,-31.003446578979492,0.717277507011851,1.1367017,0.28635035456457275,1.0
STAU2,8.5385174e-08,-31.00379753112793,0.7170857679473984,1.136456,0.286402437254827,1.0
GOLM2,8.5271736e-08,-31.008102416992188,0.7147338382274556,1.1334383,0.28704311948245226,1.0
TM2D1,8.524406e-08,-31.009153366088867,0.7141596630942308,1.1327028,0.2871995544033282,1.0
GPBP1,8.514875e-08,-31.01277732849121,0.7121797488417314,1.1301712,0.2877388288824726,1.0
RPLP2,8.5148066e-08,-31.01280403137207,0.7121651599998708,1.1301531,0.2877426932799858,1.0
SNW1,8.5115076e-08,-31.01405906677246,0.7114794844324263,1.1292776,0.2879294833462504,1.0
PI4KA,8.509354e-08,-31.014877319335938,0.7110324406354146,1.1287061,0.28805149893990634,1.0
ZNF280D,8.5088416e-08,-31.015073776245117,0.7109251084417264,1.1285702,0.28808052359012254,1.0
IST1,8.507415e-08,-31.015615463256836,0.7106291633639844,1.1281918,0.2881613539257931,1.0
RAB2A,8.501871e-08,-31.017728805541992,0.7094745607367374,1.1267219,0.28847565394456576,1.0
PLEKHA5,8.500914e-08,-31.01809310913086,0.7092755272513546,1.1264682,0.28852993782393305,1.0
HNRNPA3,8.500006e-08,-31.0184383392334,0.7090869143673006,1.1262276,0.28858142768421335,1.0
HLA-DRA,8.499641e-08,-31.018577575683594,0.7090108439775994,1.1261308,0.2886021494008463,1.0
SFT2D2,8.495716e-08,-31.02007484436035,0.7081928267732772,1.125091,0.2888248742234979,1.0
HDAC4,8.48878e-08,-31.022720336914062,0.7067474893689526,1.1232548,0.28921869441037595,1.0
ZNF644,8.487647e-08,-31.02315330505371,0.7065109417187856,1.122955,0.2892830622418054,1.0
DDX39B,8.4781604e-08,-31.026775360107422,0.704532069526419,1.1204461,0.2898224203885045,1.0
FBXO11,8.477424e-08,-31.027057647705078,0.7043778446267507,1.1202515,0.28986429810946496,1.0
STK17A,8.464838e-08,-31.031871795654297,0.7017476848513251,1.1169275,0.2905810048641375,1.0
TMEM245,8.4642956e-08,-31.032079696655273,0.7016341002968396,1.1167845,0.2906118993257248,1.0
POLK,8.447043e-08,-31.0386905670166,0.6980223198762274,1.1122364,0.29159632523260853,1.0
PRPF38B,8.445893e-08,-31.03913116455078,0.6977816039855288,1.1119336,0.29166201514908735,1.0
CTNNBL1,8.440115e-08,-31.041349411010742,0.6965696880509725,1.1104127,0.29199225065372825,1.0
GNAI2,8.4375486e-08,-31.042335510253906,0.6960309429622661,1.1097376,0.292138988040637,1.0
CEP85L,8.4334054e-08,-31.043928146362305,0.6951608227512993,1.108648,0.292376044738359,1.0
GALNT2,8.4314244e-08,-31.044689178466797,0.6947450407582744,1.1081271,0.2924894343080526,1.0
TDRD3,8.430573e-08,-31.045015335083008,0.6945668484755494,1.1079035,0.2925381397689313,1.0
PDS5B,8.425777e-08,-31.04686164855957,0.6935581342669076,1.1066432,0.29281280809778576,1.0
BAZ1A,8.4171255e-08,-31.05019187927246,0.6917386972748739,1.1043718,0.29330867794670157,1.0
MRPS27,8.415191e-08,-31.050935745239258,0.6913322938230451,1.1038642,0.29341963678743577,1.0
MIGA1,8.405749e-08,-31.054574966430664,0.6893440430894825,1.1013885,0.2939615984231865,1.0
ARMCX4,8.4031775e-08,-31.055566787719727,0.6888021718203774,1.1007147,0.2941093146443725,1.0
RNF2,8.3984226e-08,-31.057401657104492,0.6877997099725329,1.0994694,0.29438257319232974,1.0
ORC4,8.3979884e-08,-31.05756950378418,0.6877080086808381,1.0993557,0.29440754521895013,1.0
ROCK1,8.394829e-08,-31.05879020690918,0.6870410901957857,1.0985286,0.29458923679899224,1.0
RPL7A,8.3924704e-08,-31.059701919555664,0.6865429854522622,1.0979115,0.29472490504229476,1.0
PNISR,8.391408e-08,-31.06011199951172,0.6863189425236899,1.0976336,0.2947860172512156,1.0
HERC4,8.378343e-08,-31.06516456604004,0.6835585252316525,1.0942184,0.29553844013756314,1.0
PPIG,8.376128e-08,-31.066020965576172,0.6830906402319828,1.0936397,0.2956661668376238,1.0
CDYL,8.375096e-08,-31.066421508789062,0.6828718076040751,1.0933703,0.2957256599398905,1.0
R3HDM1,8.373346e-08,-31.06709861755371,0.6825018762568975,1.0929135,0.2958265700423942,1.0
ABCC4,8.367405e-08,-31.069400787353516,0.681244109676494,1.0913632,0.2961693669709772,1.0
EPHB2,8.360658e-08,-31.072017669677734,0.6798144031741628,1.0896038,0.2965590146971279,1.0
PGM5,8.3593044e-08,-31.072542190551758,0.6795278366376168,1.089251,0.29663721345016414,1.0
RAPGEF1,8.3526565e-08,-31.075122833251953,0.6781179292778106,1.0875193,0.2970215087143976,1.0
USP32,8.349944e-08,-31.076175689697266,0.6775427120844528,1.086813,0.29717843129794885,1.0
TTC3,8.349747e-08,-31.076251983642578,0.6775010296791371,1.0867617,0.2971898239140258,1.0
DIDO1,8.334766e-08,-31.082077026367188,0.6743185780332774,1.0828655,0.29805741263850843,1.0
WWP1,8.3344744e-08,-31.082191467285156,0.6742560544253038,1.0827898,0.2980743007541915,1.0
MTREX,8.331568e-08,-31.083322525024414,0.6736381127664974,1.0820348,0.2982427970906355,1.0
ZEB2,8.313339e-08,-31.090429306030273,0.6697553967113327,1.0773051,0.29930121148471506,1.0
KIZ,8.312712e-08,-31.090673446655273,0.6696220130143222,1.0771425,0.29933768397352656,1.0
REV3L,8.308833e-08,-31.092187881469727,0.668794617268804,1.0761375,0.2995632237262452,1.0
THADA,8.302537e-08,-31.094648361206055,0.6674503596973702,1.0745072,0.29992958257783786,1.0
ATF7,8.292665e-08,-31.098508834838867,0.6653412299883918,1.0719534,0.30050463196168375,1.0
KCNMA1,8.290713e-08,-31.099271774291992,0.664924405935234,1.0714488,0.3006184247295337,1.0
TIAM1,8.286322e-08,-31.10099220275879,0.6639844676953632,1.0703142,0.3008744932739206,1.0
SRGN,8.284174e-08,-31.10183334350586,0.6635249191767568,1.0697594,0.30099980498767587,1.0
TULP4,8.2730146e-08,-31.1062068939209,0.6611354752920298,1.0668793,0.30165140962677645,1.0
PRKY,8.2631466e-08,-31.110082626342773,0.6590180091019883,1.0643357,0.302228390380198,1.0
NUP93,8.261254e-08,-31.110824584960938,0.6586126477102924,1.063848,0.30233917908328395,1.0
RPS6KA5,8.2610775e-08,-31.11089515686035,0.6585740914853753,1.0638027,0.3023494725543283,1.0
CACNB4,8.257785e-08,-31.1121883392334,0.6578675747152728,1.0629549,0.30254220647475116,1.0
RNF130,8.257433e-08,-31.112327575683594,0.6577915043255715,1.0628643,0.3025628117160601,1.0
KCTD12,8.2573465e-08,-31.112361907958984,0.6577727472431795,1.062842,0.3025678819676262,1.0
SNCA,8.251445e-08,-31.114681243896484,0.6565056021215798,1.0613233,0.3029135682752719,1.0
TRAPPC8,8.249874e-08,-31.115299224853516,0.656167974638522,1.0609192,0.3030056382068903,1.0
KCTD7,8.246223e-08,-31.116737365722656,0.6553822612983196,1.0599804,0.30321965702110687,1.0
PRMT3,8.2461845e-08,-31.11675262451172,0.6553739248172564,1.0599705,0.30322191375115815,1.0
PSIP1,8.23833e-08,-31.11984634399414,0.6536837032817017,1.0579523,0.3036826863222885,1.0
PILRA,8.238128e-08,-31.11992645263672,0.6536399367561201,1.0579003,0.303694564591719,1.0
AGTPBP1,8.236348e-08,-31.12062644958496,0.6532575006873478,1.0574433,0.3037990429427915,1.0
ZFAND3,8.2315935e-08,-31.122501373291016,0.6522331555767126,1.0562228,0.30407826116858666,1.0
OCIAD1,8.2305434e-08,-31.12291717529297,0.6520059864677415,1.0559534,0.304139942241457,1.0
DCAF7,8.227402e-08,-31.124155044555664,0.651329689441493,1.0551474,0.3043245635288457,1.0
FAR2,8.22348e-08,-31.125703811645508,0.6504835366135828,1.0541416,0.3045551543629294,1.0
PRKAG2,8.222322e-08,-31.126161575317383,0.6502334421816881,1.0538447,0.30462327885701346,1.0
SAFB,8.221099e-08,-31.126644134521484,0.6499698009680658,1.0535313,0.3046951987942017,1.0
RPS13,8.218464e-08,-31.127685546875,0.6494008361355055,1.0528561,0.3048502200298556,1.0
HK2,8.210324e-08,-31.130903244018555,0.6476428806913125,1.0507716,0.30532944874811635,1.0
QKI,8.209843e-08,-31.131093978881836,0.6475386746780231,1.0506485,0.3053577900807697,1.0
YME1L1,8.2011695e-08,-31.1345272064209,0.645662966438813,1.0484296,0.30586903954627526,1.0
DNAJB6,8.198386e-08,-31.135629653930664,0.6450606556820001,1.0477182,0.30603319929906214,1.0
USP53,8.19819e-08,-31.135705947875977,0.6450189732766843,1.047668,0.3060447839129837,1.0
LRRC4C,8.1910635e-08,-31.138530731201172,0.6434756822198676,1.0458473,0.3064654340159072,1.0
LRRK1,8.1802e-08,-31.142841339111328,0.6411206263195262,1.043075,0.3071073931566165,1.0
KAT6A,8.178657e-08,-31.143455505371094,0.6407850829567342,1.0426815,0.30719865532239937,1.0
KLHL24,8.176274e-08,-31.14440155029297,0.6402682211308185,1.0420741,0.30733958496032315,1.0
TRAPPC11,8.1759715e-08,-31.144521713256836,0.6402025713424462,1.041997,0.3073574872280082,1.0
CTSS,8.174828e-08,-31.144975662231445,0.6399545610308173,1.0417055,0.3074251517565074,1.0
SLC38A9,8.173393e-08,-31.145545959472656,0.6396429850510819,1.0413398,0.3075100849407926,1.0
RGS10,8.167926e-08,-31.147720336914062,0.6384550364995822,1.0399473,0.30783373551435494,1.0
JARID2,8.167323e-08,-31.147960662841797,0.6383237369228375,1.0397936,0.3078694774830153,1.0
CAMSAP1,8.165102e-08,-31.14884376525879,0.6378412630813074,1.0392281,0.3080010676473963,1.0
P2RX7,8.159966e-08,-31.150888442993164,0.6367241746188446,1.0379212,0.30830544136655064,1.0
SPIDR,8.158192e-08,-31.151594161987305,0.6363386123696736,1.0374701,0.3084105899810856,1.0
PMS1,8.157111e-08,-31.15202522277832,0.6361031067796394,1.037195,0.3084747468372676,1.0
GAB2,8.156914e-08,-31.152103424072266,0.6360603823141907,1.037145,0.3084863958900884,1.0
UBE2E2,8.1540925e-08,-31.153226852416992,0.635446608895916,1.0364276,0.3086537716050856,1.0
MECP2,8.15323e-08,-31.1535701751709,0.6352590380719949,1.0362083,0.3087049701830016,1.0
SLC15A2,8.150561e-08,-31.154634475708008,0.6346775685178399,1.0355301,0.30886333821519707,1.0
UBR3,8.148842e-08,-31.155319213867188,0.6343034689301307,1.0350933,0.3089653910318646,1.0
PDLIM5,8.1473814e-08,-31.155902862548828,0.633984598529465,1.0347223,0.30905210349968,1.0
FAM222B,8.1402874e-08,-31.158733367919922,0.6324381812922497,1.0329211,0.3094735770849931,1.0
CCDC26,8.140161e-08,-31.158782958984375,0.6324110877287944,1.032889,0.3094810872549756,1.0
FXR1,8.137854e-08,-31.159704208374023,0.6319077726846064,1.0323037,0.3096182104504951,1.0
RC3H1,8.134502e-08,-31.161043167114258,0.6311762464713145,1.0314535,0.30981752895915243,1.0
MAP4K4,8.130218e-08,-31.162755966186523,0.6302404764719752,1.0303674,0.31007239760978267,1.0
LINC03002,8.1283616e-08,-31.163497924804688,0.6298351150802793,1.0298969,0.3101828946099691,1.0
STXBP3,8.1248686e-08,-31.164894104003906,0.6290723270630006,1.029012,0.3103908417264277,1.0
PTTG1IP,8.120993e-08,-31.166444778442383,0.6282251321749575,1.0280305,0.3106216923884601,1.0
PTCHD4,8.111954e-08,-31.17006492614746,0.6262473020427237,1.0257432,0.3111605579420854,1.0
MAML3,8.103249e-08,-31.173555374145508,0.6243403319995269,1.0235429,0.31168009941114,1.0
ZNF292,8.101501e-08,-31.17425537109375,0.6239578959307547,1.0231013,0.31178449289687044,1.0
EVI5,8.099675e-08,-31.17498779296875,0.6235577448397231,1.0226402,0.31189355721362577,1.0
KDM2A,8.0941746e-08,-31.177196502685547,0.6223510392058315,1.0212518,0.3122222631579344,1.0
USP24,8.085013e-08,-31.180879592895508,0.6203388210892122,1.0189413,0.31277027142391806,1.0
AUH,8.0811226e-08,-31.182443618774414,0.6194843317802388,1.0179609,0.31300317671657596,1.0
FKBP5,8.078676e-08,-31.183427810668945,0.6189466287516653,1.0173447,0.31314967967337765,1.0
SLC39A10,8.077731e-08,-31.183807373046875,0.6187392587852193,1.0171067,0.3132063038399904,1.0
POLB,8.076686e-08,-31.184228897094727,0.6185089634958496,1.0168434,0.31326892639214904,1.0
DIP2C,8.0754866e-08,-31.184711456298828,0.6182453222822273,1.0165415,0.31334078662067316,1.0
RFX7,8.075048e-08,-31.18488883972168,0.6181484106898681,1.0164311,0.313367062254305,1.0
UBXN7,8.072295e-08,-31.185997009277344,0.6175429737526564,1.0157381,0.31353207427945406,1.0
FUS,8.062862e-08,-31.18979835510254,0.6154661479077979,1.0133655,0.3140979155412034,1.0
OXR1-AS1,8.061291e-08,-31.190433502197266,0.615119141883544,1.0129706,0.3141922334627024,1.0
FBXL17,8.059337e-08,-31.191221237182617,0.6146887710486586,1.0124797,0.31430952056577816,1.0
BBS9,8.050912e-08,-31.194622039794922,0.6128307778317078,1.0103639,0.31481566690146334,1.0
MTR,8.049174e-08,-31.195323944091797,0.6124472997028026,1.0099277,0.3149201485837988,1.0
P2RX4,8.049012e-08,-31.195390701293945,0.6124108275981514,1.0098871,0.31492988804992067,1.0
MYO5A,8.047046e-08,-31.196184158325195,0.6119773305828672,1.0093938,0.3150481068772901,1.0
SNX1,8.04453e-08,-31.197200775146484,0.6114219125320345,1.0087627,0.31519943621328483,1.0
MT-CO2,8.0390635e-08,-31.199411392211914,0.6102141648380098,1.0073923,0.3155283777837822,1.0
UGGT2,8.038489e-08,-31.199644088745117,0.6100870335017967,1.0072484,0.3155629404152016,1.0
NDUFS1,8.0377966e-08,-31.19992446899414,0.6099338506622612,1.0070747,0.31560466843677726,1.0
PPP1CB,8.037579e-08,-31.20001220703125,0.609885915896148,1.0070202,0.31561775826094496,1.0
FBXL20,8.037246e-08,-31.20014762878418,0.6098119296267126,1.0069368,0.3156378096977865,1.0
ZDHHC21,8.035356e-08,-31.200912475585938,0.6093940635134218,1.0064633,0.31575161886168257,1.0
RBM6,8.0338836e-08,-31.201509475708008,0.6090678986918259,1.0060945,0.31584030803780627,1.0
EPS8,8.0316426e-08,-31.202415466308594,0.608572920128701,1.0055332,0.31597532493571645,1.0
SRGAP2-AS1,8.030868e-08,-31.202730178833008,0.6084009802067735,1.0053394,0.3160219732235749,1.0
AGO3,8.029881e-08,-31.203128814697266,0.6081831896389985,1.0050923,0.31608145856633885,1.0
DIS3L2,8.027551e-08,-31.204072952270508,0.6076673698732158,1.0045091,0.3162218940870008,1.0
TANGO2,8.02542e-08,-31.204936981201172,0.6071953166330146,1.0039759,0.3163503728343214,1.0
MAPK8,8.0236184e-08,-31.20566749572754,0.6067962076021161,1.003525,0.3164590572265398,1.0
TASOR,8.0224616e-08,-31.20613670349121,0.606539860809424,1.0032358,0.3165287996227009,1.0
TMLHE,8.014357e-08,-31.20942497253418,0.6047433491403139,1.0012097,0.3170179641482066,1.0
TLR1,8.013134e-08,-31.20992088317871,0.6044724135057614,1.0009043,0.31709178738992927,1.0
ZNF451,8.012974e-08,-31.209985733032227,0.604436983461243,1.0008641,0.3171014996184405,1.0
NCOA7,8.011326e-08,-31.210655212402344,0.604071220354597,1.0004525,0.3172010364114549,1.0
GUSBP1,8.005044e-08,-31.213207244873047,0.6026769438967843,0.99888426,0.31758063481637155,1.0
ATOSA,8.004857e-08,-31.21328353881836,0.6026352614914685,0.9988376,0.3175919405702243,1.0
UBA6,8.002539e-08,-31.21422576904297,0.6021204837858186,0.99825907,0.31773212956020597,1.0
LCP1,7.997508e-08,-31.216272354125977,0.6010023532632229,0.9970044,0.31803644515536433,1.0
GNG7,7.995301e-08,-31.2171688079834,0.6005125850007625,0.9964542,0.31817001650243004,1.0
GOSR1,7.994889e-08,-31.217336654663086,0.6004208837090678,0.9963515,0.3181949562380939,1.0
LIMS1,7.99157e-08,-31.21868896484375,0.5996820630748456,0.9955244,0.3183958993685997,1.0
TLN2,7.9912226e-08,-31.218830108642578,0.5996049506250114,0.99543786,0.3184169359075165,1.0
UGP2,7.9832645e-08,-31.22207260131836,0.5978334483990909,0.99345624,0.31889910282775924,1.0
KIAA0586,7.982035e-08,-31.222572326660156,0.5975604286442725,0.9931503,0.3189736321960158,1.0
NAA25,7.978825e-08,-31.2238826751709,0.596844533332974,0.99235165,0.3191682888613804,1.0
CHCHD3,7.97616e-08,-31.2249698638916,0.5962505590572242,0.9916887,0.3193299845238404,1.0
TSTD3,7.973771e-08,-31.22594451904297,0.5957180663293151,0.9910948,0.31947493620367867,1.0
ZNF431,7.972403e-08,-31.22650146484375,0.59541378477051,0.99075484,0.3195579542940726,1.0
GALNT10,7.968421e-08,-31.22812843322754,0.594524907477151,0.9897654,0.31979971815654606,1.0
MVB12B,7.9668375e-08,-31.228775024414062,0.5941716490920999,0.989372,0.3198959079555353,1.0
TBC1D9,7.960389e-08,-31.23141098022461,0.5927315219884397,0.9877711,0.32028774946370375,1.0
UTRN,7.960237e-08,-31.23147201538086,0.5926981760641871,0.98773336,0.3202969918092054,1.0
RAPGEF2,7.959496e-08,-31.231775283813477,0.5925324885030568,0.9875495,0.3203420404902939,1.0
DEK,7.9534686e-08,-31.234241485595703,0.5911851047512243,0.9860543,0.3207086536430558,1.0
DISP1,7.952652e-08,-31.234575271606445,0.5910027442279678,0.9858519,0.3207583280547145,1.0
NPHP3,7.952308e-08,-31.234716415405273,0.5909256317781336,0.98576665,0.32077924816632114,1.0
ARSB,7.9506655e-08,-31.235387802124023,0.5905588266113547,0.98535943,0.3208792213524211,1.0
BABAM2,7.948401e-08,-31.236316680908203,0.5900513433266352,0.9847982,0.321017073645113,1.0
C1QC,7.947455e-08,-31.236703872680664,0.5898398051196576,0.9845638,0.3210746620613127,1.0
EPN2,7.942645e-08,-31.23867416381836,0.5887633570023776,0.98337233,0.32136764784299,1.0
AHSA2P,7.937868e-08,-31.240633010864258,0.587693161245895,0.98218983,0.32165876874727295,1.0
RAPH1,7.9350556e-08,-31.24178695678711,0.5870627148654939,0.981494,0.32183023743427636,1.0
GNPTAB,7.930827e-08,-31.243520736694336,0.5861154822046929,0.98044825,0.3220881665008208,1.0
WDR20,7.9286366e-08,-31.244421005249023,0.5856236298219667,0.9799067,0.32222184689666106,1.0
RGL1,7.918217e-08,-31.248703002929688,0.5832842048236186,0.9773329,0.32285816088247615,1.0
SESN3,7.914542e-08,-31.250213623046875,0.5824588931983662,0.97642595,0.3230827783582867,1.0
ATP1B1,7.909972e-08,-31.252094268798828,0.5814314219073323,0.97529864,0.3233622582422807,1.0
HIBADH,7.90599e-08,-31.253734588623047,0.5805352501930431,0.9743169,0.32360591241635767,1.0
PHACTR4,7.897827e-08,-31.257099151611328,0.5786970561186173,0.97230583,0.3241057830083001,1.0
R3HCC1L,7.892433e-08,-31.259323120117188,0.5774820140036624,0.97097826,0.32443632481515333,1.0
PCGF3-AS1,7.888728e-08,-31.260852813720703,0.576646281777081,0.9700669,0.3246634935477707,1.0
CMAHP,7.8882024e-08,-31.261070251464844,0.576527486921931,0.9699376,0.3246957361461147,1.0
DDX10,7.8850555e-08,-31.26236915588379,0.5758178439714299,0.96916384,0.32488880457270836,1.0
RPS3,7.88424e-08,-31.262706756591797,0.5756333993279076,0.9689633,0.3249388587744242,1.0
NSMCE2,7.877517e-08,-31.265483856201172,0.5741161597744133,0.9673116,0.32535156930404324,1.0
TRPC4AP,7.873468e-08,-31.267160415649414,0.573200188917599,0.9663174,0.3256003252999159,1.0
FMNL1,7.8721854e-08,-31.267690658569336,0.5729104962006544,0.96600264,0.32567913557117817,1.0
MSN,7.872027e-08,-31.26775550842285,0.572875066156136,0.9659638,0.3256888673535179,1.0
HTRA1,7.871547e-08,-31.267953872680664,0.572766691902315,0.96584606,0.3257183486441506,1.0
RPS4X,7.866683e-08,-31.269968032836914,0.5716662764019784,0.9646527,0.32601740632873877,1.0
HCLS1,7.86185e-08,-31.271970748901367,0.5705721132624393,0.9634678,0.32631471767243087,1.0
BTBD1,7.8613034e-08,-31.27219581604004,0.5704491501667578,0.96333385,0.32634834481080655,1.0
RTN3,7.858076e-08,-31.273534774780273,0.5697176239534658,0.9625431,0.3265469836742547,1.0
RFC3,7.8532935e-08,-31.275516510009766,0.5686349234753885,0.9613717,0.3268415157861949,1.0
GLCCI1,7.8404156e-08,-31.280864715576172,0.5657129868627525,0.9582214,0.32763540801521696,1.0
SMARCAD1,7.8346666e-08,-31.283254623413086,0.5644072855162358,0.9568167,0.32799021994068855,1.0
ATP2A2,7.833083e-08,-31.283912658691406,0.5640477747703871,0.9564299,0.32808800429380364,1.0
ACTR3,7.8317704e-08,-31.284460067749023,0.5637487035122465,0.9561094,0.32816906095416604,1.0
FAM114A1,7.828321e-08,-31.2858943939209,0.5629650742923098,0.9552673,0.3283821630097482,1.0
ARHGAP6,7.8254644e-08,-31.287084579467773,0.5623148287693837,0.95457035,0.3285586752857865,1.0
TLR10,7.823805e-08,-31.28777503967285,0.5619376030012759,0.95416564,0.32866123189144447,1.0
KDM4C,7.823136e-08,-31.288053512573242,0.5617854622218733,0.9540024,0.3287026139589006,1.0
PRKRIP1,7.8068275e-08,-31.29485511779785,0.5580694757879717,0.950029,0.32971191176694725,1.0
RPL34,7.8060665e-08,-31.29517364501953,0.5578954517457784,0.94984376,0.32975906894977697,1.0
RPRD2,7.798361e-08,-31.298391342163086,0.5561374963015854,0.94796944,0.33023669884118306,1.0
ZNF780B,7.794524e-08,-31.29999542236328,0.5552611237298212,0.94703686,0.3304746870801324,1.0
DENND1A,7.7871825e-08,-31.303068161010742,0.5535823648557282,0.94525373,0.3309303692436204,1.0
MAGI3,7.7774786e-08,-31.307132720947266,0.5513617347125301,0.94289935,0.3315333177313361,1.0
KANSL1L,7.773614e-08,-31.308753967285156,0.5504759835995698,0.9419626,0.3317736218170436,1.0
MFF,7.7700875e-08,-31.310232162475586,0.5496683869965767,0.9411081,0.33199302759655064,1.0
ASCC3,7.764369e-08,-31.312633514404297,0.5483564332892625,0.9397234,0.3323489933334619,1.0
SRRM2,7.763572e-08,-31.31296730041504,0.548174072766006,0.93953043,0.33239863173178996,1.0
HSD17B4,7.761711e-08,-31.313749313354492,0.5477468281115193,0.93908006,0.33251453914371754,1.0
BASP1,7.759571e-08,-31.31464958190918,0.5472549757287931,0.9385623,0.3326478624689383,1.0
MGLL,7.75947e-08,-31.3146915435791,0.5472320504058695,0.93853784,0.33265415668652265,1.0
PRKACB,7.757335e-08,-31.315587997436523,0.5467422821434091,0.9380214,0.3327872014069013,1.0
RPS18,7.757335e-08,-31.315587997436523,0.5467422821434091,0.9380214,0.3327872014069013,1.0
RNF19A,7.756382e-08,-31.315988540649414,0.5465234495155012,0.937791,0.33284659075684137,1.0
TNKS,7.755754e-08,-31.316253662109375,0.5463786031570289,0.9376391,0.3328857407701077,1.0
SREK1,7.7522884e-08,-31.317710876464844,0.5455824692154976,0.93680143,0.3331017908868069,1.0
PELI2,7.744343e-08,-31.321054458618164,0.5437557378025336,0.93488216,0.33359750292643464,1.0
KPNA3,7.7425916e-08,-31.321792602539062,0.5433524605311034,0.9344593,0.3337068458950128,1.0
CWF19L2,7.7415976e-08,-31.32221221923828,0.5431232073018667,0.9342194,0.3337689062868875,1.0
ZNF609,7.737833e-08,-31.32379722595215,0.5422572553314314,0.93331105,0.334004027475051,1.0
AFF1,7.736267e-08,-31.3244571685791,0.54189670252545,0.93293333,0.33410185920081,1.0
